Time(s),Value
148.544489,873.000000
148.545733,873.000000
148.546995,873.000000
148.548344,873.000000
148.549737,873.000000
148.550968,873.000000
148.552229,873.000000
148.553611,873.000000
148.554947,873.000000
148.556195,873.000000
148.557468,873.000000
148.558774,873.000000
148.560144,873.000000
148.561381,872.000000
148.562692,872.000000
148.564028,872.000000
148.565404,872.000000
148.566634,872.000000
148.567937,872.000000
148.569218,872.000000
148.570526,872.000000
148.571726,872.000000
148.572986,872.000000
148.574937,872.000000
148.576364,872.000000
148.577640,871.000000
148.578864,871.000000
148.580136,871.000000
148.581456,871.000000
148.582977,871.000000
148.584269,871.000000
148.585591,871.000000
148.587206,871.000000
148.588967,871.000000
148.590328,871.000000
148.591588,871.000000
148.592851,871.000000
148.594319,870.000000
148.595701,870.000000
148.596948,870.000000
148.598250,870.000000
148.599577,870.000000
148.601060,870.000000
148.602286,870.000000
148.603572,870.000000
148.604880,870.000000
148.606195,870.000000
148.607458,870.000000
148.608798,870.000000
148.610187,870.000000
148.611531,870.000000
148.612749,870.000000
148.614060,870.000000
148.615348,870.000000
148.616679,870.000000
148.617900,870.000000
148.619148,870.000000
148.620421,870.000000
148.621751,870.000000
148.623027,870.000000
148.624285,869.000000
148.625533,869.000000
148.626858,869.000000
148.628140,869.000000
148.629381,869.000000
148.630646,869.000000
148.632105,869.000000
148.633549,869.000000
148.634843,869.000000
148.636106,869.000000
148.637470,868.000000
148.638747,868.000000
148.640006,868.000000
148.641339,868.000000
148.642774,868.000000
148.644655,868.000000
148.646340,868.000000
148.647786,868.000000
148.649150,868.000000
148.650542,868.000000
148.651793,868.000000
148.653057,867.000000
148.654304,867.000000
148.655535,867.000000
148.656838,867.000000
148.658162,867.000000
148.659509,867.000000
148.660803,867.000000
148.662079,867.000000
148.663363,867.000000
148.664614,867.000000
148.665885,867.000000
148.667345,867.000000
148.668713,867.000000
148.669943,867.000000
148.671227,867.000000
148.672578,867.000000
148.673829,867.000000
148.675121,867.000000
148.676443,867.000000
148.677707,867.000000
148.678922,867.000000
148.680182,867.000000
148.681501,867.000000
148.683035,867.000000
148.684326,866.000000
148.685596,866.000000
148.686863,866.000000
148.688273,866.000000
148.689515,866.000000
148.690815,866.000000
148.692114,866.000000
148.693596,866.000000
148.694874,866.000000
148.696113,866.000000
148.697384,866.000000
148.698810,866.000000
148.700253,866.000000
148.701493,866.000000
148.702792,866.000000
148.704296,865.000000
148.705631,865.000000
148.706860,865.000000
148.708124,865.000000
148.709523,865.000000
148.710910,865.000000
148.712187,865.000000
148.713510,865.000000
148.715034,865.000000
148.716500,865.000000
148.717761,864.000000
148.719047,864.000000
148.720430,864.000000
148.721682,864.000000
148.722915,864.000000
148.724200,864.000000
148.725714,864.000000
148.727018,864.000000
148.728265,864.000000
148.729533,864.000000
148.730948,864.000000
148.732217,864.000000
148.733493,864.000000
148.734766,864.000000
148.736190,864.000000
148.737507,864.000000
148.738748,864.000000
148.740006,864.000000
148.741386,864.000000
148.742779,864.000000
148.744054,864.000000
148.745340,863.000000
148.746812,863.000000
148.748153,863.000000
148.749407,863.000000
148.750705,863.000000
148.752209,863.000000
148.753583,863.000000
148.755112,863.000000
148.756548,863.000000
148.758158,863.000000
148.759779,863.000000
148.761299,862.000000
148.762635,862.000000
148.763980,862.000000
148.765342,862.000000
148.766621,862.000000
148.767896,862.000000
148.769184,862.000000
148.770634,862.000000
148.771932,862.000000
148.773195,862.000000
148.774475,862.000000
148.775867,862.000000
148.777148,862.000000
148.778419,862.000000
148.779696,862.000000
148.781046,861.000000
148.782364,861.000000
148.783688,861.000000
148.785000,861.000000
148.786542,861.000000
148.787932,861.000000
148.789432,861.000000
148.790766,861.000000
148.792257,861.000000
148.793543,861.000000
148.794810,861.000000
148.796122,861.000000
148.797575,861.000000
148.798888,861.000000
148.800142,861.000000
148.801366,861.000000
148.802794,861.000000
148.804153,861.000000
148.805404,861.000000
148.806663,861.000000
148.807934,860.000000
148.809237,860.000000
148.810467,860.000000
148.811795,860.000000
148.813070,860.000000
148.814364,860.000000
148.815629,860.000000
148.816899,860.000000
148.818191,860.000000
148.819534,860.000000
148.820808,860.000000
148.822029,860.000000
148.823299,859.000000
148.824753,859.000000
148.826051,859.000000
148.827274,859.000000
148.828614,859.000000
148.830094,859.000000
148.831436,859.000000
148.832668,859.000000
148.833911,859.000000
148.835281,859.000000
148.836629,859.000000
148.837853,859.000000
148.839118,859.000000
148.840498,858.000000
148.841872,858.000000
148.843103,858.000000
148.844356,858.000000
148.845645,858.000000
148.846946,858.000000
148.848153,858.000000
148.849480,858.000000
148.850778,858.000000
148.852076,858.000000
148.853306,858.000000
148.854639,858.000000
148.855945,858.000000
148.857255,858.000000
148.858453,858.000000
148.859713,858.000000
148.860972,858.000000
148.862346,858.000000
148.863621,858.000000
148.864857,858.000000
148.866122,858.000000
148.867558,858.000000
148.868823,858.000000
148.870053,858.000000
148.871316,858.000000
148.872693,857.000000
148.874089,857.000000
148.875346,857.000000
148.876598,857.000000
148.877928,857.000000
148.879329,857.000000
148.880583,857.000000
148.881869,857.000000
148.883307,857.000000
148.884693,857.000000
148.885953,856.000000
148.887242,856.000000
148.888649,856.000000
148.890028,856.000000
148.891257,856.000000
148.892497,856.000000
148.893837,856.000000
148.895238,856.000000
148.896463,856.000000
148.897735,856.000000
148.899102,856.000000
148.900449,856.000000
148.901690,856.000000
148.902975,855.000000
148.904302,855.000000
148.905631,855.000000
148.906873,855.000000
148.908142,855.000000
148.909449,855.000000
148.910769,855.000000
148.911991,855.000000
148.913318,855.000000
148.914629,855.000000
148.915887,855.000000
148.917124,855.000000
148.918448,855.000000
148.919747,855.000000
148.921083,855.000000
148.922303,855.000000
148.923559,855.000000
148.924784,855.000000
148.925980,855.000000
148.927230,855.000000
148.928562,855.000000
148.929879,855.000000
148.931115,855.000000
148.932412,855.000000
148.933731,854.000000
148.934981,854.000000
148.936315,854.000000
148.937654,854.000000
148.938978,854.000000
148.940212,854.000000
148.941533,854.000000
148.943061,854.000000
148.944890,854.000000
148.946337,854.000000
148.947680,853.000000
148.949042,853.000000
148.950380,853.000000
148.951570,853.000000
148.952871,853.000000
148.954179,853.000000
148.955498,853.000000
148.956773,853.000000
148.958120,853.000000
148.959437,853.000000
148.960810,853.000000
148.962057,853.000000
148.963261,852.000000
148.964555,852.000000
148.966080,852.000000
148.967349,852.000000
148.968601,852.000000
148.969855,852.000000
148.971327,852.000000
148.972588,852.000000
148.973822,852.000000
148.975064,852.000000
148.976357,852.000000
148.977641,852.000000
148.978926,852.000000
148.980205,852.000000
148.981502,852.000000
148.982880,852.000000
148.984119,852.000000
148.985407,852.000000
148.986732,852.000000
148.988031,852.000000
148.989275,852.000000
148.990599,852.000000
148.991953,852.000000
148.993352,851.000000
148.994578,851.000000
148.995915,851.000000
148.997268,851.000000
148.998588,851.000000
148.999799,851.000000
149.001113,851.000000
149.002413,851.000000
149.003746,851.000000
149.004967,851.000000
149.006319,851.000000
149.007703,851.000000
149.008943,850.000000
149.010220,850.000000
149.011703,850.000000
149.012978,850.000000
149.014202,850.000000
149.015462,850.000000
149.016931,850.000000
149.018264,850.000000
149.019488,850.000000
149.020748,850.000000
149.022203,850.000000
149.023473,849.000000
149.024696,849.000000
149.025957,849.000000
149.027405,849.000000
149.028735,849.000000
149.030004,849.000000
149.031262,849.000000
149.032638,849.000000
149.034122,849.000000
149.035497,849.000000
149.036838,849.000000
149.038228,849.000000
149.039478,849.000000
149.040825,849.000000
149.042157,849.000000
149.043499,849.000000
149.044820,849.000000
149.046112,849.000000
149.047431,849.000000
149.048811,849.000000
149.050210,849.000000
149.051598,849.000000
149.053280,849.000000
149.054741,848.000000
149.056129,848.000000
149.057527,848.000000
149.058820,848.000000
149.060161,848.000000
149.061461,848.000000
149.062689,848.000000
149.063984,848.000000
149.065269,848.000000
149.066688,848.000000
149.068138,848.000000
149.069653,848.000000
149.071039,848.000000
149.072253,848.000000
149.073554,847.000000
149.074932,847.000000
149.076176,847.000000
149.077472,847.000000
149.078875,847.000000
149.080240,847.000000
149.081470,847.000000
149.082754,847.000000
149.084165,847.000000
149.085527,847.000000
149.086755,847.000000
149.088005,846.000000
149.089390,846.000000
149.090716,846.000000
149.091948,846.000000
149.093199,846.000000
149.094526,846.000000
149.095914,846.000000
149.097144,846.000000
149.098407,846.000000
149.099795,846.000000
149.101142,846.000000
149.102378,846.000000
149.103642,846.000000
149.105044,846.000000
149.106357,846.000000
149.107593,846.000000
149.108889,846.000000
149.110222,846.000000
149.111519,846.000000
149.112751,846.000000
149.114033,846.000000
149.115367,846.000000
149.116670,845.000000
149.117903,845.000000
149.119147,845.000000
149.120476,845.000000
149.121830,845.000000
149.123025,845.000000
149.124328,845.000000
149.125588,845.000000
149.126812,845.000000
149.128108,845.000000
149.129394,845.000000
149.130713,845.000000
149.131945,844.000000
149.133250,844.000000
149.134853,844.000000
149.136207,844.000000
149.137719,844.000000
149.139013,844.000000
149.140251,844.000000
149.141517,844.000000
149.143018,844.000000
149.144290,843.000000
149.145513,843.000000
149.146786,843.000000
149.148155,843.000000
149.149489,843.000000
149.150738,843.000000
149.152001,843.000000
149.153354,843.000000
149.154749,843.000000
149.155999,843.000000
149.157345,843.000000
149.158591,843.000000
149.159892,843.000000
149.161121,843.000000
149.162347,843.000000
149.163617,843.000000
149.165056,843.000000
149.166319,843.000000
149.167550,843.000000
149.168822,843.000000
149.170231,843.000000
149.171535,843.000000
149.172749,843.000000
149.173998,843.000000
149.175448,843.000000
149.176749,842.000000
149.177964,842.000000
149.179231,842.000000
149.180615,842.000000
149.181984,842.000000
149.183227,842.000000
149.184454,842.000000
149.185816,842.000000
149.187210,842.000000
149.188444,842.000000
149.189702,842.000000
149.191199,842.000000
149.192498,842.000000
149.193750,842.000000
149.195002,841.000000
149.196440,841.000000
149.197726,841.000000
149.198932,841.000000
149.200155,841.000000
149.201550,841.000000
149.202873,841.000000
149.204070,841.000000
149.205317,841.000000
149.206703,841.000000
149.208060,841.000000
149.209298,840.000000
149.210636,840.000000
149.212046,840.000000
149.213421,840.000000
149.214657,840.000000
149.215964,840.000000
149.217397,840.000000
149.218673,840.000000
149.219935,840.000000
149.221213,840.000000
149.222654,840.000000
149.224390,840.000000
149.226373,840.000000
149.228780,840.000000
149.230318,840.000000
149.232413,840.000000
149.233948,840.000000
149.236491,840.000000
149.237918,840.000000
149.239398,840.000000
149.240830,840.000000
149.242843,840.000000
149.244365,840.000000
149.246307,840.000000
149.247817,839.000000
149.249788,839.000000
149.251276,839.000000
149.253507,839.000000
149.255020,839.000000
149.256824,839.000000
149.259009,839.000000
149.261190,839.000000
149.262667,839.000000
149.264036,839.000000
149.265428,839.000000
149.266949,838.000000
149.268253,838.000000
149.269544,838.000000
149.270869,838.000000
149.272090,838.000000
149.273820,838.000000
149.275375,838.000000
149.277488,838.000000
149.278870,838.000000
149.280218,838.000000
149.281726,838.000000
149.283060,838.000000
149.284964,837.000000
149.286457,837.000000
149.287824,837.000000
149.289083,837.000000
149.290401,837.000000
149.291783,837.000000
149.293849,837.000000
149.295851,837.000000
149.297334,837.000000
149.298788,837.000000
149.300739,837.000000
149.302169,837.000000
149.304268,837.000000
149.306311,837.000000
149.307906,837.000000
149.309264,837.000000
149.311120,837.000000
149.313389,837.000000
149.314779,837.000000
149.316804,837.000000
149.318336,837.000000
149.320323,837.000000
149.321802,837.000000
149.323383,836.000000
149.325084,836.000000
149.326372,836.000000
149.327667,836.000000
149.329719,836.000000
149.331112,836.000000
149.332431,836.000000
149.333832,836.000000
149.336246,836.000000
149.337694,836.000000
149.339840,836.000000
149.341477,836.000000
149.343499,835.000000
149.344822,835.000000
149.346121,835.000000
149.347731,835.000000
149.349413,835.000000
149.350789,835.000000
149.352167,835.000000
149.353550,835.000000
149.354869,835.000000
149.356339,835.000000
149.357741,835.000000
149.359023,835.000000
149.360334,834.000000
149.363095,834.000000
149.365142,834.000000
149.367509,834.000000
149.368917,834.000000
149.370211,834.000000
149.372292,834.000000
149.374120,834.000000
149.375604,834.000000
149.377020,834.000000
149.379004,834.000000
149.380477,834.000000
149.382261,834.000000
149.384696,834.000000
149.386465,834.000000
149.387880,834.000000
149.390024,834.000000
149.391989,834.000000
149.394127,834.000000
149.395623,834.000000
149.398216,834.000000
149.399724,834.000000
149.401085,834.000000
149.402468,833.000000
149.403738,833.000000
149.405144,833.000000
149.406522,833.000000
149.408630,833.000000
149.410618,833.000000
149.412048,833.000000
149.413401,833.000000
149.414673,833.000000
149.416018,833.000000
149.418308,833.000000
149.419745,833.000000
149.421687,833.000000
149.423161,832.000000
149.424520,832.000000
149.425790,832.000000
149.427120,832.000000
149.428506,832.000000
149.429839,832.000000
149.431564,832.000000
149.433006,832.000000
149.435052,832.000000
149.437031,832.000000
149.438455,831.000000
149.439870,831.000000
149.441920,831.000000
149.443286,831.000000
149.444601,831.000000
149.446685,831.000000
149.448760,831.000000
149.450874,831.000000
149.453054,831.000000
149.454425,831.000000
149.455755,831.000000
149.457212,831.000000
149.459010,831.000000
149.460303,831.000000
149.461576,831.000000
149.462984,831.000000
149.464377,831.000000
149.465666,831.000000
149.466998,831.000000
149.468555,831.000000
149.469896,831.000000
149.471621,831.000000
149.473060,831.000000
149.474438,830.000000
149.475694,830.000000
149.477094,830.000000
149.478449,830.000000
149.480450,830.000000
149.482059,830.000000
149.484164,830.000000
149.485557,830.000000
149.487369,830.000000
149.489290,830.000000
149.490925,830.000000
149.493760,830.000000
149.495284,830.000000
149.497169,829.000000
149.498557,829.000000
149.499930,829.000000
149.501310,829.000000
149.503457,829.000000
149.504902,829.000000
149.506896,829.000000
149.509299,829.000000
149.510672,829.000000
149.512006,829.000000
149.513507,829.000000
149.515529,829.000000
149.517385,829.000000
149.519005,829.000000
149.520334,828.000000
149.521590,828.000000
149.523586,828.000000
149.525191,828.000000
149.526488,828.000000
149.527842,828.000000
149.529893,828.000000
149.531368,828.000000
149.532776,828.000000
149.534131,828.000000
149.536332,828.000000
149.537707,828.000000
149.539029,828.000000
149.540482,828.000000
149.541831,828.000000
149.543158,828.000000
149.544883,828.000000
149.547082,828.000000
149.548452,828.000000
149.549769,828.000000
149.551263,828.000000
149.552577,827.000000
149.554505,827.000000
149.555981,827.000000
149.557434,827.000000
149.558872,827.000000
149.561334,827.000000
149.562847,827.000000
149.564151,827.000000
149.565457,827.000000
149.567248,827.000000
149.568806,827.000000
149.570084,827.000000
149.571408,826.000000
149.572842,826.000000
149.574272,826.000000
149.575708,826.000000
149.577037,826.000000
149.578405,826.000000
149.580176,826.000000
149.581500,826.000000
149.582813,826.000000
149.584346,826.000000
149.586243,826.000000
149.587696,826.000000
149.589119,826.000000
149.590547,825.000000
149.591819,825.000000
149.593829,825.000000
149.596054,825.000000
149.597453,825.000000
149.598803,825.000000
149.600397,825.000000
149.602683,825.000000
149.604175,825.000000
149.606478,824.000000
149.608263,824.000000
149.610339,824.000000
149.611841,824.000000
149.613177,824.000000
149.614820,824.000000
149.616258,824.000000
149.617747,824.000000
149.619843,824.000000
149.621487,824.000000
149.623793,824.000000
149.625698,824.000000
149.627457,824.000000
149.628780,824.000000
149.630943,824.000000
149.632848,824.000000
149.634377,824.000000
149.635676,824.000000
149.637041,824.000000
149.638463,824.000000
149.640942,824.000000
149.642446,824.000000
149.643825,824.000000
149.646118,824.000000
149.647538,824.000000
149.648856,823.000000
149.650323,823.000000
149.652262,823.000000
149.653690,823.000000
149.655101,823.000000
149.657390,823.000000
149.658809,823.000000
149.660349,823.000000
149.662368,823.000000
149.663769,823.000000
149.665202,823.000000
149.666468,823.000000
149.668386,822.000000
149.669833,822.000000
149.671620,822.000000
149.672944,822.000000
149.674274,822.000000
149.675698,822.000000
149.677537,822.000000
149.678832,822.000000
149.680114,822.000000
149.681596,822.000000
149.683541,822.000000
149.685746,822.000000
149.687296,822.000000
149.688931,822.000000
149.690372,822.000000
149.692453,822.000000
149.694424,822.000000
149.695842,822.000000
149.697202,822.000000
149.698565,822.000000
149.699836,822.000000
149.701803,821.000000
149.703950,821.000000
149.705763,821.000000
149.707248,821.000000
149.708748,821.000000
149.710230,821.000000
149.711535,821.000000
149.712915,821.000000
149.714259,821.000000
149.715610,821.000000
149.716879,821.000000
149.718246,821.000000
149.719703,820.000000
149.721140,820.000000
149.722761,820.000000
149.724151,820.000000
149.726240,820.000000
149.728316,820.000000
149.729747,820.000000
149.731289,820.000000
149.733260,820.000000
149.735262,820.000000
149.737090,820.000000
149.739831,820.000000
149.741493,820.000000
149.742882,820.000000
149.744227,820.000000
149.745598,819.000000
149.748018,819.000000
149.750173,819.000000
149.751626,819.000000
149.753328,819.000000
149.755313,819.000000
149.756768,819.000000
149.758293,819.000000
149.759757,819.000000
149.761658,819.000000
149.763956,819.000000
149.765442,819.000000
149.766734,819.000000
149.768101,819.000000
149.770081,819.000000
149.771561,819.000000
149.772906,819.000000
149.774452,819.000000
149.775802,819.000000
149.777068,819.000000
149.778825,819.000000
149.781102,819.000000
149.782490,818.000000
149.783804,818.000000
149.785497,818.000000
149.787421,818.000000
149.788861,818.000000
149.790457,818.000000
149.791805,818.000000
149.793081,818.000000
149.794383,818.000000
149.795836,818.000000
149.797726,818.000000
149.799141,818.000000
149.800647,817.000000
149.802059,817.000000
149.803378,817.000000
149.804698,817.000000
149.806839,817.000000
149.808903,817.000000
149.810327,817.000000
149.811890,817.000000
149.813782,817.000000
149.815083,817.000000
149.816423,817.000000
149.818269,817.000000
149.819630,816.000000
149.821556,816.000000
149.823052,816.000000
149.824469,816.000000
149.826481,816.000000
149.827967,816.000000
149.829826,816.000000
149.831257,816.000000
149.833418,816.000000
149.835224,816.000000
149.836666,816.000000
149.838773,816.000000
149.840614,816.000000
149.842058,816.000000
149.843559,816.000000
149.845588,816.000000
149.847039,816.000000
149.848704,816.000000
149.850174,816.000000
149.851592,816.000000
149.853394,816.000000
149.854902,816.000000
149.856211,816.000000
149.857614,816.000000
149.858992,815.000000
149.861162,815.000000
149.863101,815.000000
149.864541,815.000000
149.865933,815.000000
149.867241,815.000000
149.868565,815.000000
149.869877,815.000000
149.871302,815.000000
149.873284,815.000000
149.874714,815.000000
149.876236,815.000000
149.878157,814.000000
149.879578,814.000000
149.880951,814.000000
149.882308,814.000000
149.884230,814.000000
149.885620,814.000000
149.886986,814.000000
149.888958,814.000000
149.890416,814.000000
149.891937,813.000000
149.893828,813.000000
149.895235,813.000000
149.896797,813.000000
149.898260,813.000000
149.900502,813.000000
149.902417,813.000000
149.903866,813.000000
149.905785,813.000000
149.907316,813.000000
149.909073,813.000000
149.911202,812.000000
149.912718,812.000000
149.914584,812.000000
149.916660,812.000000
149.918170,812.000000
149.919482,812.000000
149.920885,812.000000
149.922869,812.000000
149.924241,812.000000
149.925559,812.000000
149.926894,812.000000
149.928371,812.000000
149.930271,812.000000
149.931735,812.000000
149.934347,812.000000
149.935942,812.000000
149.937961,812.000000
149.939308,812.000000
149.940627,812.000000
149.942442,812.000000
149.943821,812.000000
149.945119,812.000000
149.946478,812.000000
149.948306,812.000000
149.950456,812.000000
149.951908,811.000000
149.953692,811.000000
149.955671,811.000000
149.957100,811.000000
149.959387,811.000000
149.960823,811.000000
149.962183,811.000000
149.963594,811.000000
149.964925,811.000000
149.966237,811.000000
149.967699,811.000000
149.969079,811.000000
149.970692,810.000000
149.972219,810.000000
149.974095,810.000000
149.975503,810.000000
149.976901,810.000000
149.978248,810.000000
149.980197,810.000000
149.981631,810.000000
149.983853,810.000000
149.985277,810.000000
149.986628,810.000000
149.988614,810.000000
149.990575,810.000000
149.992652,810.000000
149.994152,810.000000
149.995559,810.000000
149.996832,810.000000
149.998180,810.000000
149.999648,810.000000
150.001353,810.000000
150.002675,810.000000
150.004692,810.000000
150.006309,810.000000
150.007624,809.000000
150.009418,809.000000
150.011527,809.000000
150.013672,809.000000
150.015142,809.000000
150.016527,809.000000
150.018658,809.000000
150.020058,809.000000
150.021355,809.000000
150.022704,809.000000
150.024233,809.000000
150.026044,808.000000
150.027382,808.000000
150.028694,808.000000
150.030227,808.000000
150.032146,808.000000
150.033608,808.000000
150.034971,808.000000
150.037028,808.000000
150.038434,808.000000
150.039760,808.000000
150.041543,808.000000
150.043681,808.000000
150.045152,807.000000
150.046648,807.000000
150.047964,807.000000
150.049892,807.000000
150.051320,807.000000
150.053461,807.000000
150.055570,807.000000
150.057061,807.000000
150.058401,807.000000
150.060055,807.000000
150.061438,807.000000
150.062810,807.000000
150.064294,807.000000
150.065577,807.000000
150.067728,807.000000
150.069348,807.000000
150.070684,807.000000
150.072411,807.000000
150.074013,807.000000
150.075928,807.000000
150.077401,807.000000
150.078800,807.000000
150.080197,807.000000
150.081504,807.000000
150.082826,806.000000
150.084203,806.000000
150.085579,806.000000
150.086866,806.000000
150.088203,806.000000
150.090274,806.000000
150.092041,806.000000
150.094206,806.000000
150.095713,806.000000
150.097630,806.000000
150.099038,806.000000
150.100393,806.000000
150.101808,805.000000
150.103119,805.000000
150.104430,805.000000
150.105878,805.000000
150.107348,805.000000
150.109429,805.000000
150.110887,805.000000
150.112317,805.000000
150.113567,805.000000
150.115444,805.000000
150.117299,805.000000
150.118666,805.000000
150.119962,804.000000
150.121313,804.000000
150.123091,804.000000
150.124988,804.000000
150.126451,804.000000
150.128175,804.000000
150.130225,804.000000
150.131693,804.000000
150.133194,804.000000
150.134601,803.000000
150.135906,803.000000
150.137783,803.000000
150.139344,803.000000
150.141237,803.000000
150.142727,803.000000
150.144135,803.000000
150.145386,803.000000
150.146758,803.000000
150.148109,803.000000
150.149442,803.000000
150.151395,803.000000
150.152879,803.000000
150.154650,803.000000
150.156555,803.000000
150.157957,803.000000
150.159329,803.000000
150.160734,803.000000
150.162524,803.000000
150.164809,803.000000
150.166882,803.000000
150.168879,803.000000
150.170513,803.000000
150.171841,803.000000
150.173135,802.000000
150.174861,802.000000
150.176333,802.000000
150.177623,802.000000
150.179023,802.000000
150.180427,802.000000
150.181868,802.000000
150.183843,802.000000
150.185298,802.000000
150.187308,802.000000
150.188647,802.000000
150.189936,801.000000
150.191853,801.000000
150.193348,801.000000
150.194634,801.000000
150.195974,801.000000
150.197398,801.000000
150.199636,801.000000
150.201524,801.000000
150.203032,801.000000
150.204401,801.000000
150.206350,801.000000
150.207863,801.000000
150.209652,801.000000
150.211046,801.000000
150.213022,800.000000
150.215002,800.000000
150.216450,800.000000
150.217902,800.000000
150.219301,800.000000
150.220594,800.000000
150.221947,800.000000
150.223474,800.000000
150.225367,800.000000
150.226789,800.000000
150.228140,800.000000
150.229548,800.000000
150.231406,800.000000
150.232866,800.000000
150.234320,800.000000
150.235629,800.000000
150.236912,800.000000
150.238217,800.000000
150.240173,800.000000
150.242321,800.000000
150.243786,799.000000
150.245178,799.000000
150.246933,799.000000
150.248330,799.000000
150.249849,799.000000
150.251547,799.000000
150.252913,799.000000
150.254244,799.000000
150.256235,799.000000
150.257604,799.000000
150.258902,799.000000
150.260802,799.000000
150.262390,799.000000
150.263645,798.000000
150.265709,798.000000
150.267392,798.000000
150.268734,798.000000
150.270040,798.000000
150.271369,798.000000
150.273127,798.000000
150.274466,798.000000
150.276331,798.000000
150.278513,798.000000
150.279899,798.000000
150.281236,798.000000
150.282762,798.000000
150.284094,797.000000
150.285373,797.000000
150.286651,797.000000
150.288622,797.000000
150.290733,797.000000
150.292835,797.000000
150.294368,797.000000
150.295987,797.000000
150.297935,797.000000
150.299521,797.000000
150.301554,797.000000
150.302973,797.000000
150.304357,797.000000
150.305777,797.000000
150.307784,797.000000
150.309381,797.000000
150.310759,797.000000
150.312551,797.000000
150.314556,797.000000
150.315904,797.000000
150.317250,797.000000
150.318651,797.000000
150.321139,796.000000
150.322635,796.000000
150.324036,796.000000
150.325422,796.000000
150.327197,796.000000
150.328608,796.000000
150.330419,796.000000
150.331830,796.000000
150.333175,796.000000
150.334646,796.000000
150.336050,796.000000
150.337665,796.000000
150.339078,795.000000
150.340447,795.000000
150.341995,795.000000
150.343334,795.000000
150.344742,795.000000
150.346739,795.000000
150.348121,795.000000
150.349427,795.000000
150.351396,795.000000
150.352851,795.000000
150.354276,795.000000
150.355926,795.000000
150.357308,795.000000
150.358724,794.000000
150.360143,794.000000
150.362196,794.000000
150.363654,794.000000
150.365539,794.000000
150.367595,794.000000
150.369102,794.000000
150.370955,794.000000
150.372289,794.000000
150.373591,794.000000
150.375054,794.000000
150.376393,794.000000
150.377725,794.000000
150.379150,794.000000
150.381180,794.000000
150.382566,794.000000
150.385213,794.000000
150.386675,794.000000
150.388033,794.000000
150.389464,794.000000
150.390784,794.000000
150.392142,793.000000
150.393579,793.000000
150.395496,793.000000
150.397242,793.000000
150.398670,793.000000
150.399953,793.000000
150.401854,793.000000
150.403672,793.000000
150.405085,793.000000
150.406897,793.000000
150.408505,793.000000
150.409878,793.000000
150.411159,793.000000
150.412507,793.000000
150.413978,792.000000
150.415810,792.000000
150.417241,792.000000
150.418697,792.000000
150.420159,792.000000
150.421973,792.000000
150.423570,792.000000
150.425616,792.000000
150.426936,791.000000
150.428226,791.000000
150.430182,791.000000
150.431666,791.000000
150.433779,791.000000
150.435503,791.000000
150.437441,791.000000
150.439045,791.000000
150.440795,791.000000
150.442192,791.000000
150.443570,791.000000
150.444926,791.000000
150.446983,791.000000
150.448555,791.000000
150.449875,791.000000
150.451255,791.000000
150.452717,791.000000
150.454730,791.000000
150.456778,791.000000
150.458373,791.000000
150.460355,791.000000
150.462325,791.000000
150.464581,791.000000
150.466161,791.000000
150.467467,791.000000
150.468768,791.000000
150.470821,791.000000
150.472948,790.000000
150.474487,790.000000
150.476131,790.000000
150.477909,790.000000
150.479344,790.000000
150.482006,790.000000
150.483478,790.000000
150.484848,790.000000
150.486399,790.000000
150.487761,790.000000
150.489580,790.000000
150.491033,789.000000
150.492863,789.000000
150.494200,789.000000
150.495534,789.000000
150.497559,789.000000
150.499032,789.000000
150.500497,789.000000
150.502358,789.000000
150.504277,789.000000
150.505800,789.000000
150.507122,789.000000
150.508436,788.000000
150.509790,788.000000
150.511196,788.000000
150.513189,788.000000
150.514650,788.000000
150.516144,788.000000
150.517826,788.000000
150.519225,788.000000
150.520603,788.000000
150.522713,788.000000
150.524095,788.000000
150.525447,788.000000
150.527160,788.000000
150.529128,788.000000
150.530550,788.000000
150.532025,788.000000
150.533401,788.000000
150.534695,788.000000
150.536088,788.000000
150.537529,788.000000
150.538803,788.000000
150.540145,788.000000
150.541483,788.000000
150.542863,788.000000
150.544127,787.000000
150.546170,787.000000
150.548358,787.000000
150.549732,787.000000
150.551599,787.000000
150.553092,787.000000
150.555113,787.000000
150.556572,787.000000
150.558323,787.000000
150.559686,787.000000
150.561012,787.000000
150.562340,786.000000
150.563739,786.000000
150.565006,786.000000
150.567083,786.000000
150.568805,786.000000
150.570643,786.000000
150.573444,786.000000
150.575505,786.000000
150.577308,786.000000
150.579135,786.000000
150.580657,786.000000
150.582383,786.000000
150.583798,785.000000
150.586438,785.000000
150.587971,785.000000
150.589453,785.000000
150.591211,785.000000
150.592681,785.000000
150.594258,785.000000
150.595615,785.000000
150.596960,785.000000
150.598950,785.000000
150.600963,785.000000
150.602328,785.000000
150.604496,785.000000
150.606133,785.000000
150.607590,785.000000
150.609013,785.000000
150.610401,785.000000
150.612366,785.000000
150.613701,785.000000
150.615779,785.000000
150.617320,785.000000
150.618620,785.000000
150.620284,785.000000
150.622516,784.000000
150.624838,784.000000
150.626374,784.000000
150.627981,784.000000
150.629541,784.000000
150.631702,784.000000
150.633347,784.000000
150.634915,784.000000
150.637119,784.000000
150.638648,784.000000
150.640242,784.000000
150.641655,783.000000
150.643164,783.000000
150.644613,783.000000
150.645889,783.000000
150.647226,783.000000
150.648784,783.000000
150.650459,783.000000
150.651853,783.000000
150.653214,783.000000
